,author,text,likes,published_at,Unnamed: 0
7246,@YoungCitizen05,This one so great 👌👌💪💪,0,2026-02-10T18:35:28Z,154.0
7247,@itsfyz01,"2050 guys ,I was here 😂😂😂",0,2026-02-10T18:24:04Z,155.0
7248,@sitimasammy,Those reading this comment in 2095 just know I was here 2026 😂😂,2,2026-02-10T18:23:02Z,156.0
7249,@CrescentTelecom-b8y,Who is here afta mejja na toxic wamedoo ile kitu??,81,2026-02-10T17:23:14Z,157.0
7250,@InfinityTrapha,Mbaya mbaya❤❤❤❤ 🔑,0,2026-02-10T15:21:27Z,158.0
7251,@MarySabeti,Good job,0,2026-02-10T15:01:51Z,159.0
7252,@DJWIZZ254offical,"❤❤❤our son ,,tunatak",0,2026-02-10T14:48:27Z,160.0
7253,@DjClaimax_Dee,Vida hatariii,0,2026-02-10T14:39:55Z,161.0
7254,@RaanWayikTuroah,ni teegreenbitings👊👊,1,2026-02-10T14:22:31Z,162.0
7255,@MeshackOrina-e1b,Mboka doba hata mseme aje 🎉,0,2026-02-10T13:55:52Z,163.0
7256,@miloh-e6o,nimbaya 💥,1,2026-02-10T13:20:17Z,164.0
7257,@MarianAbdi-y2i,Not nice sijui kama ume notice,1,2026-02-10T13:19:03Z,165.0
7258,@titoMREGAERISED,Mafans wa Mr right wako wapy mboka doba 🔥🔥,0,2026-02-10T13:16:17Z,166.0
7259,@Rex-f9n7l,Wapi mafans wa Mr Right🚀👌,0,2026-02-10T13:09:17Z,167.0
7260,@p.a.t.0_05,"LYRI....
kali💥💯",0,2026-02-10T12:24:57Z,168.0
7261,@OchiengOluoch-fw3sv,"mbwayaaa 🔥🔥🔥, vile nacheza lowkey",4,2026-02-10T10:07:28Z,169.0
7262,@Rockdem_ways,Biggest Hit of the year 🗣️🔥,2,2026-02-10T09:05:15Z,170.0
7263,@Rayz_tech-d9n,who is here in 2027..am from the future,5,2026-02-10T06:02:15Z,171.0
7264,@rajybrown4532,Mbokadobaaa we are trending at no 1,1,2026-02-10T04:14:23Z,172.0
7265,@DavidMoureen-gp6vu,Ifike 1m ❤❤ mana t,1,2026-02-09T20:39:46Z,173.0
7266,@savagelyrical,"who here after ""toxic mwikali""?? 😭😅",0,2026-02-09T20:39:45Z,174.0
7267,@YPblockers,Isifike Coast ni Mbaya....,0,2026-02-09T20:36:27Z,175.0
7268,@Kanguruhmjas1,Na wadau isitoke 1trending,0,2026-02-09T20:30:33Z,176.0
7269,@chrispusthuita2181,Kijana bad lyrical,1,2026-02-09T18:29:08Z,177.0
7270,@KQ_MUZIK,Vipi mafuns mi ni mnisa na sijacome na beef lakini na glif yenu mafuns,1,2026-02-09T17:00:14Z,178.0
7271,@Mildred-j5q3p,Kinena Kuna kitu ikosi,1,2026-02-09T15:33:54Z,179.0
7272,@DennisSambu-l5i,Mboka doba siku zote 💪,1,2026-02-09T15:28:37Z,180.0
7273,@KevinCarreon-p5h,Ndo maana beef za udu nanyamzia🔥..... toxic siku zombo,1,2026-02-09T14:19:05Z,181.0
7274,@YassirsheeShee,Ot4 on fire 🔥,4,2026-02-09T13:27:15Z,182.0
7275,@EvansOduor-rx9ss,🇰🇪 🇰🇪 🇰🇪 🇰🇪 alooooo ❤,2,2026-02-09T13:10:26Z,183.0
7276,@siraji23,Huyu kijana ako na barz mingi sana 🔥 🔥 🔥 hizi views zake si luck jamaa ako tough 💯 keep going charji,7,2026-02-09T12:47:03Z,184.0
7277,@JosphatOyaro-w9l,Lokey kidosy,1,2026-02-09T12:16:58Z,185.0
7278,@JianMaema,"Kutetea wasanii wengine ni ngumu kama ni against Toxic lyrikali,the guy is on point no misses💯",7,2026-02-09T11:29:27Z,186.0
7279,@MusaSemale,Hii nàyo nikinotice inaboo😅,0,2026-02-09T11:15:26Z,187.0
7280,@sheriffjaymoh-i8f,On 🔥🔥🔥,3,2026-02-09T05:46:14Z,188.0
7281,@Tamplelogde,✌️,3,2026-02-09T05:28:50Z,189.0
7282,@nevilleayodo4969,Shout out to machogi,1,2026-02-08T22:18:36Z,190.0
7283,@Starnleyexplore,SI huskiza Ngoma zako ndio usiingie night shift.kiburi punguza kite sio karen,1,2026-02-08T21:11:12Z,191.0
7284,@Emmaculate-m5m,Baya hiyo,0,2026-02-08T21:10:26Z,192.0
7285,@Starnleyexplore,Talk ni cheap......😂,0,2026-02-08T21:09:45Z,193.0
7286,@petermbugua6701,Kinena hakuna titu haikosi,1,2026-02-08T20:23:27Z,194.0
7287,@mrskidy-i3s3i,👎👎👎👎,0,2026-02-08T19:49:16Z,195.0
7288,@WambuiLynn,🔥🔥🔥❤,0,2026-02-08T19:18:04Z,196.0
7289,@GhettohRescuetv,Role model wa drexx mpolite❤❤❤,1,2026-02-08T17:51:20Z,197.0
7290,@midomarvin8793,Ni mbaya sana,1,2026-02-08T17:15:47Z,198.0
7291,@wrldyortu,Toxic is who he thinks he is🔥,44,2026-02-08T17:14:40Z,199.0
7292,@nereahachieng-mw5js,Definitely not your first time here ❤❤❤❤❤mana T,4,2026-02-08T17:04:57Z,200.0
7293,@ninjacomedy9622,Naskia aty n skeng wa Kenya,1,2026-02-08T16:37:35Z,201.0
7294,@DavidMukabi-q6s,mi ni dossy lakini nachomoa kinyongi🙌,0,2026-02-08T15:39:50Z,202.0
7295,@Trapsidegzzmusic,"#1  wanashidwa kunaenda aje 😂😂😂  kuja na Right unapigwa na left
Wale wa kudandia career  wameze Blufen 😅😅🔥🔥",0,2026-02-08T15:32:54Z,203.0
7296,@SimeonWasimba,😮😮😮😮😮😮,0,2026-02-08T14:48:53Z,204.0
7297,@Shidazajirani,Boy WA hood anamake moves🔥🔥,1,2026-02-08T13:52:31Z,205.0
7298,@Solomia-6002,Wangapi wako apa juu ya story ya Mr Right Na toxic,7,2026-02-08T13:13:09Z,206.0
7299,@HadasaMevis-u2k,Itafika 1 million ❤,2,2026-02-08T12:48:41Z,207.0
7300,@MichaelMuturi-h6n,Unsubscribe. Mpaka uheshimu wasani,1,2026-02-08T12:43:40Z,208.0
7301,@Itahlist,Kila time narudi hapa naenda ku like Napata nilisha like😂,1,2026-02-08T12:00:43Z,209.0
7302,@TeddyKamau-l9o,"Mnisa we unaona nani Gondi 👌...........
ameguzia mtu hapo😂😂😂😂😂😂😂😂",2,2026-02-08T11:26:42Z,210.0
7303,@R4nch3d,58,3,2026-02-08T10:18:04Z,211.0
7304,@mcdagymdagliz,Naree,0,2026-02-08T09:51:14Z,212.0
7305,@bravins-oo3pw,"Top🔥🔥

        Loww🥇key🥷😤",2,2026-02-08T09:25:26Z,213.0
7306,@Joshua-k7p9y,Hii ni mbaya 🔥🔥😂,0,2026-02-08T09:21:48Z,214.0
7307,@9ether09,Nilikua nmekutambua lkn mbon̈a uhate on mright 😮,1,2026-02-08T08:30:53Z,215.0
7308,@tunchibadd,Baddest In The Game ...Lowkey,0,2026-02-08T08:27:46Z,216.0
7309,@hellennjoki5293,Mboka doba🔥🔥🔥,0,2026-02-08T08:01:05Z,217.0
7310,@trappernatrarg,uwa bad na mboka doba ya Toxic,0,2026-02-08T07:53:42Z,218.0
7311,@GeorgeMichael-g9u,Hiii ndo nyimbo ambyo mnasema muitrendishe ichukue number Moja YouTube or kunanyengine mna mhh sio kuimba tu hat bit akuna kitu aanllaaah,0,2026-02-08T07:02:21Z,219.0
7312,@SilasKibet-2,Hii ni mbayaaa,1,2026-02-08T06:48:58Z,220.0
7313,@KevinRop-w8m,mmi ni bosy na bado nachoma nyongi💯🎉❤,1,2026-02-08T06:48:44Z,221.0
7314,@spencersamboi-jx3uv,Newyork,2,2026-02-08T06:29:02Z,222.0
7315,@kevohuncho3259,Hii ngoma ulitoa beats unabaki na ufala,0,2026-02-08T06:20:56Z,223.0
7316,@Tunechi17loc,Mana mana mana tox,0,2026-02-08T05:51:48Z,224.0
7317,@beatricekariuki-f2g,Oh lord of rings and I have peter,0,2026-02-08T04:58:51Z,225.0
7318,@Ganjynyc,I was waiting for this banger to be number one🎙️👑,1,2026-02-08T04:52:40Z,226.0
7319,@GabrielMuriithi-j4i4c,To the moon and back legend,0,2026-02-08T04:02:06Z,227.0
7320,@talakidbeatz2636,Kuzoza🎉🎉,0,2026-02-08T00:38:13Z,228.0
7321,@Munyanyas_family254,najihusisha kama Iko nama noti,0,2026-02-07T23:01:11Z,229.0
7322,@MoodyBreezy,Mr.Right🙌🔥,0,2026-02-07T22:10:31Z,230.0
7323,@MarkswellOkallo,🔥🔥🔥🔥🔥,0,2026-02-07T21:48:32Z,231.0
7324,@IbrahimDauda-w6p,Mnisa ni mbud❤,0,2026-02-07T21:16:25Z,232.0
7325,@VictorKerore,East kama ulaya,0,2026-02-07T21:02:00Z,233.0
7326,@RaxenGee,TOXIC LYRIKALI THE BADDEST 🔥🔥🔥🔥🔥,0,2026-02-07T20:33:17Z,234.0
7327,@BarakaBihonda,Wazito mko vizur hii inakubaikl,0,2026-02-07T20:33:12Z,235.0
7328,@riographer8712,"Toxic ako level ingine 
Hana compee",1,2026-02-07T20:17:00Z,236.0
7329,@sejoskuzote,On top unazoza mneti yote G,4,2026-02-07T20:07:59Z,237.0
7330,@badboylee-p1f,Kidungi tall kama brad🤦🤦🇰🇪🔥,0,2026-02-07T19:45:46Z,238.0
7331,@KelvinKimani-ew3db,Unyama 85%,2,2026-02-07T19:28:55Z,239.0
7332,@IanKashilzer,Mnisa we unaona nani gondiii,0,2026-02-07T19:02:08Z,240.0
7333,@rustygee254,Mbwayaaa,0,2026-02-07T18:53:16Z,241.0
7334,@WillianMcolony-mf3vn,mboka doba👊👊🎉,0,2026-02-07T18:42:35Z,242.0
7335,@davisnyaga8132,"Wachana na Mr Right 
58 siku zote ,
Tuna kutambua lkn wewe ukona kiburi sana",4,2026-02-07T18:41:54Z,243.0
7336,@typanix,Hii ifike mita mbao sasa,0,2026-02-07T18:31:53Z,244.0
7337,@ErastusGitonga-q1t,Nanyuki wasee low-key likes 🤷🤷,1,2026-02-07T18:06:43Z,245.0
7338,@ClintonKangethe-i5h,Toxic ndo kusema wapi like zake,14,2026-02-07T18:00:49Z,246.0
7339,@Gambinothagreat,#1 on music Trending chart 🔥🔥🔥,0,2026-02-07T17:29:03Z,247.0
7340,@KingMinash-w1b,Mboka doba,0,2026-02-07T17:28:47Z,248.0
7341,@officialcapslock,🔥🔥,0,2026-02-07T17:25:23Z,249.0
7342,@JeffMuthomi-su5hs,Hata kama huku Tanzania hatuelewi hiyo ngoma ni moto.,0,2026-02-07T16:46:10Z,250.0
7343,@KHALIDKIREMA,"Big up patriot #mbokadoba #Toxic , Uhuru Garden clean shit . #CountryHypee for life . Hesabu shillingi mziki biashara, top ranking my guys",0,2026-02-07T16:14:07Z,251.0
7344,@churchillbreezyke8475,Ni mbayaa 🔥🔥🙌😅,0,2026-02-07T13:33:18Z,252.0
7345,@NathanielWakanda,Toxic outstanding mbosso on trending is motivating to Kenyan artist,1,2026-02-07T13:02:10Z,253.0
7346,@jjy-v4e,Low-key 🫵🏽👊🏿,0,2026-02-07T12:55:04Z,254.0
7347,@godienesh5395,Mboka doba😊,1,2026-02-07T12:45:14Z,255.0
7348,@dvjmojay,🔥🔥🔥,2,2026-02-07T12:31:21Z,256.0
7349,@PeterOchieng-l6p,.......white precipitate ndani ya lab.....,8,2026-02-07T12:02:52Z,257.0
7350,@osamashirai8845,Mm ni dosi nachoma adi nyongi,1,2026-02-07T11:54:47Z,258.0
7351,@kabrodeman6607,"Wananiuzia uoga ,sijatenga io maziwa 😅💀",1,2026-02-07T11:48:20Z,259.0
7352,@harrisonkiplagat2228,Mnisa abaki number one 1⃣,2,2026-02-07T11:36:07Z,260.0
7353,@danchalingori3865,lakini collabo na nyashinski inaeza wachinje ❤‍🔥❤‍🔥❤‍🔥,1,2026-02-07T11:34:17Z,261.0
7354,@DidianEkadeli-z1h,My all time gee,1,2026-02-07T11:22:22Z,262.0
7355,@QingDarius,Mboka doba🎉,1,2026-02-07T10:56:13Z,263.0
7356,@YourSoleMateshiro,lkn kama uko apa na haujasubscribe kwa channel ya toxic unabooo na uende ukunywe milkshake.,2,2026-02-07T10:34:18Z,264.0
7357,@collinsmarwa67,Wananiuzia uoga sijatenga iyo maziwa,1,2026-02-07T09:31:45Z,265.0
7358,@schoolboyaleer,When someone likes this comment i come back again to watch the entire video x 1000 mboka doba,3,2026-02-07T09:26:40Z,266.0
7359,@nanubrian3898,Hizo za maziwa ...lokey  🔥🔥🔥🔥,1,2026-02-07T08:57:43Z,267.0
7360,@samsonmwaruwa4156,"Raw Vibe no filters 
👽",0,2026-02-07T08:39:09Z,268.0
7361,@SamuelGichana-f2q,Mboka mboka.....dopaaa😅,0,2026-02-07T08:12:25Z,269.0
7362,@gamingwithsojo6257,hii nayo imeweza,0,2026-02-07T07:35:57Z,270.0
7363,@Portter_sam,"Who notices toxic lyrikali has been true seens day one, check out his all videos , ama niwashe kiingine😅😊",1,2026-02-07T07:23:57Z,271.0
7364,@victorken-ol4uu,Yule kijana tutamng'am 😂😂hio beef imeisha,0,2026-02-07T06:47:12Z,272.0
7365,@ezzyodinare6614,Wapi ule sijui baba nani,0,2026-02-07T05:59:30Z,273.0
7366,@RaphMakaveli,"Poverty ndo enemy🥹🥹🥹🥹
Huruma kidogo itafanya tulale kidale😡😡😡
Jeshi ya Ground 💪💪💪 
Za kawarm tu 😎😎😎😎😎 
Koch tunakutambua 💪💪💪💪",0,2026-02-07T05:14:58Z,274.0
7367,@beebabykenya,Tuko number one sasa on trending,2,2026-02-07T04:54:38Z,275.0
7368,@jumamuhammedlauzi9311,Lazima skill aombe Collab hio n musty ❤,1,2026-02-07T03:29:24Z,276.0
7369,@YopraYoung,Top notches🎉,1,2026-02-07T01:57:49Z,277.0
7370,@DjsmokyUrban,"Behind bars naeza wai line na punch.

Hardest Baaar💀",2,2026-02-07T00:19:51Z,278.0
7371,@duncannjuguna6767,Ni mbayaa,1,2026-02-06T23:36:27Z,279.0
7372,@NancyOnyango-c9x,"Nugunugu business,,,Zima Hiyo Taa ❤",0,2026-02-06T22:18:48Z,280.0
7373,@moddykadenge,Kinena kuna kitu haikosi not nice sjui ka ushanotice najihusisha kama iko na noti😂😂 sa toxic joh,0,2026-02-06T21:52:14Z,281.0
7374,@twainekillsdreams,2.5 mil views  by march 🔥,61,2026-02-06T20:43:27Z,282.0
7375,@davidochieng-ym7gl,Trending number 1 well deserved it kenya 🇰🇪 tuko well represented wapi likes za GOAT wetu mboka doba,1,2026-02-06T19:59:11Z,283.0
7376,@BUDAPEST-KWARUBABU,Napenda lowky kwanza hapo kuchoma nyongi😢😢😢😂😂😂😂😂😂😂😂😂😂😂😅,0,2026-02-06T19:19:26Z,284.0
7377,@nicholasavudu,Our own from East side 🔥🔥🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪,2,2026-02-06T19:02:07Z,285.0
7378,@Desshapaa,Twop of de twop G na bwado  mechanical rights umeachia KECOBO,0,2026-02-06T18:58:07Z,286.0
7379,@ROSE_Makena,🔥🔥🔥,0,2026-02-06T18:50:28Z,287.0
7380,@OfficialkayaKolige,Tayari mbosso  kashatolewa kwa trending number one😂🎉🎉kenya music to the world:lowkey number one on trending🎉🎉🎉,2,2026-02-06T18:30:35Z,288.0
7381,@Lameck-t6m,Nachomoa kiasi msupa ashakua  noti,0,2026-02-06T18:20:52Z,289.0
7382,@DavidOpicho-l4d,Kijana wa est waaa 😅😅😅,1,2026-02-06T17:55:15Z,290.0
7383,@RodgersGachanja,Rodgers muriithi,0,2026-02-06T17:46:43Z,291.0
7384,@REALWORLDOUTSIDE,mnisaa we unaona nani gondi😂😂💯💯💯💯,0,2026-02-06T17:45:17Z,292.0
7385,@JohnteKim-l1e,G 4 life 🎉,1,2026-02-06T17:43:36Z,293.0
7386,@born_Kenya,kenyan 🇰🇪 music 🎵 to the world 🌍,0,2026-02-06T16:50:01Z,294.0
7387,@AltraMusicStudio,"Kama unataka kufanya music cover ya hii song ya Toxic LOWKEY instrumental beat iko kwa channel yangu chukua beat 👇
https://youtu.be/CiWmJ6uIXLk?si=sZFu0TaaV2bKfboM",1,2026-02-06T16:35:22Z,295.0
7388,@kellyevans8415,International 🎉❤,0,2026-02-06T16:26:53Z,296.0
7389,@harungalgalo7131,Onr man army,0,2026-02-06T16:20:08Z,297.0
7390,@paris5530,Ady number moja trending ilikua lazima 🔥,0,2026-02-06T16:10:44Z,298.0
7391,@CliffordSimiyu,Toxic siku zombo🫵🫵☠️,1,2026-02-06T16:08:44Z,299.0
7392,@sirnyakomita7769,Unacheza Low-key na wapiii🔥,0,2026-02-06T16:02:07Z,300.0
7393,@aswanistar,Nimerudi after tumeingia number 1 trending chart 📈 Toxic Lyrically to the world 🌍,0,2026-02-06T15:59:17Z,301.0
7394,@ASSAD.254,Wakilisha chino ya Maji loki🎉🎉🎉🔥🔥🔥🔥💯no mbaya,0,2026-02-06T15:56:20Z,302.0
7395,@ASSAD.254,Wakilisha chino ya Maji loki🎉🎉🎉🔥🔥🔥🔥💯no mbaya,0,2026-02-06T15:56:20Z,303.0
7396,@ASSAD.254,Wakilisha chino ya Maji loki🎉🎉🎉🔥🔥🔥🔥💯no mbaya,0,2026-02-06T15:56:20Z,304.0
7397,@Turboydriller47,"Kila mtu aandike ile part imembamba hapa
Yangu niii c jui kaa umenotice najihusisha kama ikona manoti",1,2026-02-06T15:05:20Z,305.0
7398,@mayenzejimmy-hr9tf,Beef za udu na nyama zia 🫵🏿,1,2026-02-06T14:59:28Z,306.0
7399,@lekuumusic,Weka nini.....🎉🎉 🔥,0,2026-02-06T14:41:06Z,307.0
7400,@ShantoMadolla,🕑 nikunare hii dizainn msiulize 🦍🤑🤢,1,2026-02-06T14:18:33Z,308.0
7401,@Yobraunruled,Balaaah❤🎉,0,2026-02-06T13:44:35Z,309.0
7402,@furnitureworldkenya3233,"My favorite artist not only in kenya,,,Toxic to the world,,,mboka doba💯🔥",0,2026-02-06T12:50:34Z,310.0
7403,@benito.j,"finally number 1 trending,,nimeshinda nikirudi kuwtch,,nikiangalia ka imetoa hiyo mafy 'darasa la saba'",0,2026-02-06T12:50:32Z,311.0
7404,@theodeterror,Number uno🎉🎉,1,2026-02-06T12:37:11Z,312.0
7405,@josephgakuo8465,Finally trend 📈 no 1🎉,0,2026-02-06T12:34:52Z,313.0
7406,@gucheddie3204,Lowkey ina make sense walai,0,2026-02-06T12:29:47Z,314.0
7407,@gucheddie3204,"video on top. saa i kila kitu ina make sense sasa. nimekua nikishangaa noti ya kumake video expe hivi hutoka wapi. na msanii ana break pattern na banger after banger. answer iko hapa na toxic. banger after banger. but walai beat wazimu. backbencher ni break out track. its your time Toxic, zidi 🎉",0,2026-02-06T12:28:53Z,315.0
7408,@DalanaOchieng,"I'm proud umetupeleka tena #1 tukingojea Prince Inda akuje na next release,this year chat yetu ikuwe tu purely kenyan",1,2026-02-06T12:27:37Z,316.0
7409,@kusinisahara-r6d,Kenya mmenishinda trend namba Moja inakaa hip hop🙌🙌,0,2026-02-06T12:21:47Z,317.0
7410,@raphaelodala9284,Iko 🔥🔥,0,2026-02-06T12:03:35Z,318.0
7411,@kingokaliz7027,Si tupandishe izi views zikue 200k per day majamaa,1,2026-02-06T11:36:34Z,319.0
7412,@ScardaNegro2-c9s,Vidaa tuh imekubali🔥🔥,0,2026-02-06T10:47:34Z,320.0
7413,@charitylutomia6528,Trending at #1 in +254🎉,1,2026-02-06T09:57:16Z,321.0
7414,@QingDarius,Sitachoka kucomment kwa hii song hadi ifike 10m views 🎉,2,2026-02-06T09:33:38Z,322.0
7415,@CatherineWangari-h8w3x,Wananiuzia uoga na sijatenga iyo maziwaa 🔥🔥,0,2026-02-06T09:27:05Z,323.0
7416,@calvinlungava6517,Finally we there😊,0,2026-02-06T09:16:42Z,324.0
7417,@MrBanker-d7q6f,Jakes cee ata run industry ya kitui kama farasi ya polo 💯💯👊👊,0,2026-02-06T07:44:55Z,325.0
7418,@nicholasavudu,🔥🔥🔥🔥,1,2026-02-06T07:44:30Z,326.0
7419,@Goosebumpske,Chorea waziii hi doba ifike mita na lazima .... before 1mil,1,2026-02-06T06:14:41Z,327.0
7420,@lebron_fx.,"Toxic hana rika, saa hii ni yeye amebeba industry",0,2026-02-06T05:46:39Z,328.0
7421,@lebron_fx.,Dunga irori fulltank,0,2026-02-06T05:45:41Z,329.0
7422,@SpyxMadeBeatz,🎉🎉,0,2026-02-06T05:28:15Z,330.0
7423,@NyambatiBonnie,Mi next nataka kuona Collabo na Skilli Wakenya achana nayo🫵🤣🤣,1,2026-02-06T05:20:09Z,331.0
7424,@NyambatiBonnie,Wananiuzia woga sijatenga hii maziwa....mahaters wakwende😅😂,1,2026-02-06T05:19:18Z,332.0
7425,@DanielNdeje,Kinena kuna kitu hukosi😂😂,1,2026-02-05T22:06:58Z,333.0
7426,@last6301,Hii ifike 10m views by next week 🔥,1,2026-02-05T21:28:36Z,334.0
7427,@joeyngunu9070,Kenya B@#$! 🇰🇪🔥🔥.,1,2026-02-05T20:27:38Z,335.0
7428,@telvinnduati9827,LyriKali 🔥🔥🚒,1,2026-02-05T20:13:33Z,336.0
7429,@Mkonowaidi,🎉🎉🎉🎉❤,1,2026-02-05T19:23:17Z,337.0
7430,@emmanuelsunguti6188,Mboka doba 🔥🔥,1,2026-02-05T19:00:14Z,338.0
7431,@Pappito-dn4yh,Bosi lakini nachoma hadi nyongi😂,1,2026-02-05T18:53:43Z,339.0
7432,@MarkGori-n6x,Toxic siku zombor,0,2026-02-05T18:19:13Z,340.0
7433,@ElvisPetra,Mboka doba 🔥🔥☠️☠️,0,2026-02-05T17:12:31Z,341.0
7434,@lutenanttz1060,🇹🇿🇹🇿🇹🇿🇹🇿🇹🇿🇹🇿haya sasa,1,2026-02-05T16:06:59Z,342.0
7435,@JudithNora-n4c,I Love that song😊❤,1,2026-02-05T15:51:34Z,343.0
7436,@Mwangihustle,Talantaaaa wazimuuuuuuuuuuuuu,0,2026-02-05T15:47:59Z,344.0
7437,@Rivalwalker254-h7u,Wagapi tuko hapa 2026 kupea TOXIC support ku prove awo mafala wrong ati fame inaisha 2025.......🔥🔥🔥🔥🔥🔥🔥🔥,0,2026-02-05T15:25:28Z,345.0
7438,@DennisSambu-l5i,Day 6 like,0,2026-02-05T14:48:50Z,346.0
7439,@jangobalozi,😂😂😂 akpigie collab na kharlighaph jones 😅😅 og😊😊,1,2026-02-05T13:43:20Z,347.0
7440,@DaveMararia,Venye hii doba ina Anza 😮‍💨💯🔥,1,2026-02-05T12:19:41Z,348.0
7441,@Thebach-ct1hq,"Hiyo flow ya mwisho, eti Low-key kinena kuna kitu ikosi...... noma sana Toxic🎉.",0,2026-02-05T12:17:26Z,349.0
7442,@CaseyKarliz-h1c,Mboka doba😅😅,1,2026-02-05T10:48:29Z,350.0
7443,@JosephMwangi-nq3jg,Lowkey ❤🔥,1,2026-02-05T10:32:39Z,351.0
7444,@anonymousTx2860,Team usa weka like za lyrikali,1,2026-02-05T09:31:07Z,352.0
7445,@anonymousTx2860,TEAM FOREIGNER WEKA LIKE,2,2026-02-05T09:30:40Z,353.0
7446,@vdjspear9557,here from germany next try to sing in english so that i can get a message,0,2026-02-05T09:30:05Z,354.0
7447,@JustineChess-l5k,Master👑,0,2026-02-05T09:11:06Z,355.0
7448,@Topless-o1q,Dossy lakini nachomaa hady nyongi😴😴😉😜,1,2026-02-05T08:58:43Z,356.0
7449,@Madwailerfamily2,Mana T.o.x   siku zombo. Mahaters itabidi mtoeachozi na mmezee hiyo mate bora msinyongwe😅,1,2026-02-05T08:26:39Z,357.0
7450,@PhulgenceOmondi,Manna baad😮😮,1,2026-02-05T08:13:00Z,358.0
7451,@Nicole-c4j4h,Nimejitaambua siitaji izo trophies ju mnaaa bad nimezoea mikosi😎,0,2026-02-05T07:00:24Z,359.0
7452,@wuod_Julu5,#Mbokadoba🔥🔥🔥,0,2026-02-05T06:52:14Z,360.0
7453,@yxmbilike,The producer Is just lit and the Voice accepted publically,0,2026-02-05T04:35:45Z,361.0
7454,@vokekevo7260,Mana T💥💯,1,2026-02-05T04:04:05Z,362.0
7455,@EmilyToo-b9l,Me ni dois na nachoma nyongi ni mbaya 😂😂😂,0,2026-02-05T03:48:14Z,363.0
7456,@GeorgeThuo-w8v,Visuals understood the assignment,0,2026-02-05T02:59:01Z,364.0
7457,@ssd_211,Bro came along away till he made it! 🎉❤,1,2026-02-04T23:21:46Z,365.0
7458,@Mruniverse21_,Steamy 🗣️🌑🇬🇾,0,2026-02-04T21:50:34Z,366.0
7459,@brayokiombitho3273,genje,0,2026-02-04T21:00:08Z,367.0
7460,@millicentAwino-i8r,Bad😎😈,0,2026-02-04T20:57:40Z,368.0
7461,@JacobMirkaopauta,Mboka doba siku all❤❤,0,2026-02-04T20:39:56Z,369.0
7462,@Jeff-Tiburón,"Siiiiieeeeeeeeeetttt🔥🔥...... Msupa ashageuka Noti 😵‍💫🥴🤑🤑.... 
Bars zinafanya Hadi nywele Ya Shingo zisimame🥶🥶",0,2026-02-04T20:32:12Z,370.0
7463,@Mike24-f9o,Mboka doba,0,2026-02-04T20:15:17Z,371.0
7464,@kalenzijimmy7156,It’s the production of the music that makes it good,1,2026-02-04T20:04:36Z,372.0
7465,@omarr17b,Isonge sana💯,1,2026-02-04T19:35:15Z,373.0
7466,@picazaranking,Video kaliiii kila kitu tik,0,2026-02-04T19:21:54Z,374.0
7467,@davidgitonga4761,Kidungu tall kama brad.....😅😅😅😅beef za uduu nanyamziaaaaa....nani gondi...marima ...ndai zote nimepimp,1,2026-02-04T19:18:04Z,375.0
7468,@naomnzilia303,Piga like kama uko hapa before mita,0,2026-02-04T19:12:51Z,376.0
7469,@johnreik3620,Infact tukipatana hakuna impact.....utamake...mboka doba...mmmmhmmm🍁🔥,0,2026-02-04T19:12:21Z,377.0
7470,@naomnzilia303,Mboka doba,0,2026-02-04T19:06:35Z,378.0
7471,@Ollahgang_OG,Lowkey🥷👿👿,0,2026-02-04T18:35:52Z,379.0
7472,@kojienda1,Mad talent...keep going lyrical,0,2026-02-04T18:28:43Z,380.0
7473,@Caneri_rachi,Simply the Best,1,2026-02-04T18:06:16Z,381.0
7474,@brysonmulewa8024,Wakenya muache jokes mmshindwa kufikisha hii ngoma number 1 on trending iyo ngoma ya mbosso itoke apo muache mchezo na mnasemanga ampendi bongo nkt,1,2026-02-04T17:55:08Z,382.0
7475,@Imback1616,Hepaaa ukiniona na omondi😂😂Ni mbayaaa🔥,0,2026-02-04T17:35:31Z,383.0
7476,@cactuz_bipal,From Sudo 🇸🇸,1,2026-02-04T17:24:56Z,384.0
7477,@djdoba6937,Always the best... Mnisa kwa ubora wake... Big up,0,2026-02-04T17:14:19Z,385.0
7478,@vault10s,So inshort 100k views everyday 😂waaah ni 5 days na iko 500k,2,2026-02-04T17:10:48Z,386.0
7479,@MISTARIZ,Wafuasi  tunafeel Toxic Ka lyricali 💯🔥🔥,2,2026-02-04T17:10:01Z,387.0
7480,@Speedysznnnn,Wapi likes za a million views,0,2026-02-04T17:06:10Z,388.0
7481,@BrianMwau-su1bl,Jeshi ya D tukufa na huu msee siku zombo.G,0,2026-02-04T16:56:51Z,389.0
7482,@Kingmeon254,mboka doba,0,2026-02-04T16:56:21Z,390.0
7483,@johnkoshal3096,Nimejitambua sihitaji hizo trophies ❤,0,2026-02-04T16:40:55Z,391.0
7484,@Baskeh24,Ni mbaiyaaa🔥🔥🔥,0,2026-02-04T16:13:31Z,392.0
7485,@TeekayToxicity,𝑀𝑏𝑜𝑘𝑎 𝑑𝑜𝑏𝑎 𝑜𝑛 𝑡𝑜𝑝🎉🎉,3,2026-02-04T16:09:31Z,393.0
7486,@damianclinton4554,Mi ni dosi nachoma hadi nyongi,0,2026-02-04T15:49:18Z,394.0
