"Unnamed: 0","Unnamed: 0.1","annotation_id","annotator","author","clean_text","confidence_score","created_at","id","label","language","lead_time","likes","predicted_label","published_at","text","updated_at" 
2095.0,2424,2431,"1","@mildredsagina1837","Hiyo kiss itanifikisha next year rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ",0.4198415279388428,"2026-02-22T10:29:16.921971Z",19258,"Neutral/Positive","Mixed",2.47,2,"offensive language","2025-05-05T22:22:49Z","Hiyo kiss itanifikisha next year🤣🤣🤣🤣🤣🤣🤣🤣","2026-02-22T10:29:16.921971Z"
2096.0,2425,2432,"1","@KylerMoraa","Kuna m",0.3666468560695648,"2026-02-22T10:29:19.284623Z",19259,"Neutral/Positive","Mixed",2.144,0,"neutral or positive","2025-05-05T22:22:29Z","Kuna m","2026-02-22T10:29:19.284623Z"
2097.0,2426,2433,"1","@JaneNyakosinjo","Huyu hannah hanaga akili walai smirking_face  smirking_face ",0.564792275428772,"2026-02-22T10:29:25.615188Z",19260,"Cyberbullying/Harassment","Mixed",6.105,5,"neutral or positive","2025-05-05T22:22:07Z","Huyu hannah hanaga akili walai😏😏","2026-02-22T10:29:25.615188Z"
2098.0,2427,2434,"1","@ANNAHNALIAKA-g8j","Ukweli inauma",0.4061425030231476,"2026-02-22T10:29:28.147712Z",19261,"Neutral/Positive","Mixed",2.318,0,"neutral or positive","2025-05-05T22:21:54Z","Ukweli inauma","2026-02-22T10:29:28.147712Z"
2099.0,2428,2435,"1","@SalmaRandu","Haya na bwana anakohoa ahe face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3397377431392669,"2026-02-22T10:29:31.435827Z",19262,"Neutral/Positive","Mixed",3.082,1,"neutral or positive","2025-05-05T22:21:38Z","Haya na bwana anakohoa ahe😂😂😂😂😂","2026-02-22T10:29:31.435827Z"
2100.0,2429,2436,"1","@dukecliff6944","I'm single but with this kind of thing I'll stay forever single. 
Anyway nani anitaka kwa mara ya mwisho",0.535641074180603,"2026-02-22T10:29:35.842154Z",19263,"Neutral/Positive","Mixed",4.196,0,"neutral or positive","2025-05-05T22:21:21Z","I'm single but with this kind of thing I'll stay forever single. 
Anyway nani anitaka kwa mara ya mwisho","2026-02-22T10:29:35.842154Z"
2101.0,2430,2437,"1","@Mbosha_vlogs","Aaaiih for whatever reason going on lately kisii lovebirds have been doing the most this week  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy kila mahali ni chai tu zieeet grinning_face_with_sweat  grinning_face_with_sweat mpitie vlogs zangu pia zina chai",0.342600554227829,"2026-02-22T10:29:45.982062Z",19264,"Spam","Mixed",9.919,5,"offensive language","2025-05-05T22:21:12Z","Aaaiih for whatever reason going on lately kisii lovebirds have been doing the most this week 😂😂😂kila mahali ni chai tu zieeet😅😅mpitie vlogs zangu pia zina chai","2026-02-22T10:29:45.982062Z"
2102.0,2431,2438,"1","@winnienjeri6432","Obinna that was wrong & very wrong umeanza kukua baba dramas,anywe kula views venye unataka wengine wakule matusi guok smirking_face ",0.7364018559455872,"2026-02-22T10:29:51.753655Z",19265,"Neutral/Positive","Mixed",5.54,0,"offensive language","2025-05-05T22:21:00Z","Obinna that was wrong & very wrong umeanza kukua baba dramas,anywe kula views venye unataka wengine wakule matusi guok😏","2026-02-22T10:29:51.753655Z"
2103.0,2432,2439,"1","@cyruskipchumba-oc6zc","Hanna ni shenzi saana",0.289797306060791,"2026-02-22T10:29:58.060090Z",19266,"Cyberbullying/Harassment","Mixed",6.1,0,"neutral or positive","2025-05-05T22:20:15Z","Hanna ni shenzi saana","2026-02-22T10:29:58.060090Z"
2104.0,2433,2440,"1","@collopolite17","Tofauti ya Hannah na mafi ni Joto tuu nauseated_face ",0.4928920567035675,"2026-02-22T10:30:03.216768Z",19267,"Cyberbullying/Harassment","Mixed",4.902,0,"neutral or positive","2025-05-05T22:19:57Z","Tofauti ya Hannah na mafi ni Joto tuu🤢","2026-02-22T10:30:03.216768Z"
2105.0,2434,2441,"1","@belindakaku","The show was running nice until hanna showed up....hanna is bitter",0.3495940566062927,"2026-02-22T10:30:07.466808Z",19268,"Neutral/Positive","Mixed",3.993,0,"offensive language","2025-05-05T22:19:45Z","The show was running nice until hanna showed up....hanna is bitter","2026-02-22T10:30:07.466808Z"
2106.0,2435,2442,"1","@RisperMomanyi-o7u","Obinna umekosea culture family  haungeallow Hanna akuje",0.2936064600944519,"2026-02-22T10:30:10.752562Z",19269,"Neutral/Positive","Mixed",3.065,49,"offensive language","2025-05-05T22:19:09Z","Obinna umekosea culture family  haungeallow Hanna akuje","2026-02-22T10:30:10.752562Z"
2107.0,2436,2443,"1","@bridgitmwikali6305","What is this nonsense about the hannah  and all this drama was planned,",0.5760998129844666,"2026-02-22T10:30:13.781513Z",19270,"Neutral/Positive","Mixed",2.817,0,"offensive language","2025-05-05T22:19:03Z","What is this nonsense about the hannah  and all this drama was planned,","2026-02-22T10:30:13.781513Z"
2108.0,2437,2444,"1","@Grace-d6s7y"," face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3364440202713012,"2026-02-22T10:30:16.588993Z",19271,"Neutral/Positive","Mixed",2.581,0,"neutral or positive","2025-05-05T22:18:40Z","😂😂😂😂😂😂","2026-02-22T10:30:16.588993Z"
2109.0,2438,2445,"1","@jecintamumbi7569","Obinna ukiendelea hivi haijae",0.5034623146057129,"2026-02-22T10:30:19.253614Z",19272,"Neutral/Positive","Mixed",2.44,0,"offensive language","2025-05-05T22:18:27Z","Obinna ukiendelea hivi haijae","2026-02-22T10:30:19.253614Z"
2110.0,2439,2446,"1","@eunicendinda8413","Ghai!kwani hanna ni kamzee",0.3044750094413757,"2026-02-22T10:30:24.617848Z",19273,"Offensive (Non-Targeted)","Mixed",5.145,0,"neutral or positive","2025-05-05T22:18:21Z","Ghai!kwani hanna ni kamzee","2026-02-22T10:30:24.617848Z"
2111.0,2440,2447,"1","@Humblejoker254","Uyu mkisii kwani zimeshika face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3073067367076874,"2026-02-22T10:30:28.733906Z",19274,"Neutral/Positive","Mixed",3.897,10,"neutral or positive","2025-05-05T22:18:04Z","Uyu mkisii kwani zimeshika😂😂😂😂","2026-02-22T10:30:28.733906Z"
2112.0,2441,2448,"1","@ITSALWAYSKIM","Sammir alikuwa ananyesha ati some smell",0.229313850402832,"2026-02-22T10:30:34.902068Z",19275,"Constructive Criticism","Mixed",5.932,0,"offensive language","2025-05-05T22:17:55Z","Sammir alikuwa ananyesha ati some smell","2026-02-22T10:30:34.902068Z"
2113.0,2442,2449,"1","@jecintamumbi7569","Aki the love I have for Sabrina  red_heart  red_heart  red_heart  red_heart  red_heart  red_heart  red_heart ",0.4548144340515136,"2026-02-22T10:30:37.735377Z",19276,"Neutral/Positive","Mixed",2.552,30,"offensive language","2025-05-05T22:17:49Z","Aki the love I have for Sabrina ❤️❤️❤️❤️❤️❤️❤️","2026-02-22T10:30:37.735377Z"
2114.0,2443,2450,"1","@LaraJean-zz2pj","lakini obinna ingekua tu wewe situation ya sabrina ungekua kwa mlangoooo face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy unaendaa",0.682754635810852,"2026-02-22T10:30:42.411189Z",19277,"Neutral/Positive","Mixed",4.428,13,"offensive language","2025-05-05T22:17:33Z","lakini obinna ingekua tu wewe situation ya sabrina ungekua kwa mlangoooo😂😂😂😂unaendaa","2026-02-22T10:30:42.411189Z"
2115.0,2444,2451,"1","@marywambua8930","Obinna that was Soo disrespectful of you",0.7484370470046997,"2026-02-22T10:30:46.905049Z",19278,"Constructive Criticism","Mixed",4.224,0,"offensive language","2025-05-05T22:17:30Z","Obinna that was Soo disrespectful of you","2026-02-22T10:30:46.905049Z"
2116.0,2445,2452,"1","@FaithNyokabb-t2q","Hannah is a good honestly she has defended her self but as for me I will be single till further notice iii mambo sii rahisi  face_with_open_mouth  face_with_tears_of_joy ",0.403032124042511,"2026-02-22T10:30:51.230489Z",19279,"Neutral/Positive","Mixed",4.107,15,"neutral or positive","2025-05-05T22:17:27Z","Hannah is a good honestly she has defended her self but as for me I will be single till further notice iii mambo sii rahisi 😮😂","2026-02-22T10:30:51.230489Z"
2117.0,2446,2453,"1","@PatienceMwende-k5m","Very true  apange interview yake akuje pekee face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy culture angepiga hiii nguruwe kofiiiii iache ujingaaaa nkt",0.3414962589740753,"2026-02-22T10:31:02.856207Z",19280,"Threats/Violence","Mixed",11.408,0,"offensive language","2025-05-05T22:16:45Z","Very true  apange interview yake akuje pekee😂😂😂😂culture angepiga hiii nguruwe kofiiiii iache ujingaaaa nkt","2026-02-22T10:31:02.856207Z"
2118.0,2447,2454,"1","@yobisoar","heri kukua single hii yao ni utoto",0.5196104645729065,"2026-02-22T10:31:06.186499Z",19281,"Neutral/Positive","Mixed",3.086,0,"irony","2025-05-05T22:16:40Z","heri kukua single hii yao ni utoto","2026-02-22T10:31:06.186499Z"
2119.0,2448,2455,"1","@BensonKorir-o6i","This is the last show am watching I think obinna you can do better",0.3418615460395813,"2026-02-22T10:31:12.192354Z",19282,"Neutral/Positive","Mixed",5.798,0,"offensive language","2025-05-05T22:16:20Z","This is the last show am watching I think obinna you can do better","2026-02-22T10:31:12.192354Z"
2120.0,2449,2456,"1","@PatienceMwende-k5m","Very true  apange interview yake akuje pekee face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy culture angepiga hiii nguruwe kofiiiii iache ujingaaaa nkt",0.3414962589740753,"2026-02-22T10:31:19.938579Z",19283,"Threats/Violence","Mixed",7.528,31,"offensive language","2025-05-05T22:15:43Z","Very true  apange interview yake akuje pekee😂😂😂😂culture angepiga hiii nguruwe kofiiiii iache ujingaaaa nkt","2026-02-22T10:31:19.938579Z"
2121.0,2450,2457,"1","@SylviahKerubo-l9u","Sabrinah alitence after kuskia Hannah was coming",0.2360148578882217,"2026-02-22T10:31:35.163150Z",19284,"Neutral/Positive","Mixed",3.954,0,"irony","2025-05-05T22:15:34Z","Sabrinah alitence after kuskia Hannah was coming","2026-02-22T10:31:35.163150Z"
2122.0,2451,2458,"1","@Rigan-kk8mk","Culture kill me men face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.596498429775238,"2026-02-22T10:31:38.094043Z",19285,"Neutral/Positive","Mixed",2.698,7,"offensive language","2025-05-05T22:15:16Z","Culture kill me men😂😂😂","2026-02-22T10:31:38.094043Z"
2123.0,2452,2459,"1","@VelmaMusimbi","Haka kasichana Hannah kanabooh nanikaa niukweli but Obinna ajafanya poa mbn aruhusu Hannah Kwa hii interview  pleading_face  pleading_face  pleading_face  pleading_face  pleading_face kimesinya sana hiki kidem smirking_face  smirking_face  smirking_face  smirking_face  smirking_face ",0.4780819416046142,"2026-02-22T10:31:43.340442Z",19286,"Neutral/Positive","Mixed",5.024,9,"offensive language","2025-05-05T22:14:47Z","Haka kasichana Hannah kanabooh nanikaa niukweli but Obinna ajafanya poa mbn aruhusu Hannah Kwa hii interview 🥺🥺🥺🥺🥺kimesinya sana hiki kidem😏😏😏😏😏","2026-02-22T10:31:43.340442Z"
2124.0,2453,2460,"1","@Moonpie1-l7x","Obizeeee nimeamsha majirani venye ulikuwa unataka grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat hizi ni mawhat face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  mmetoa wapi huyu kijanaaaa",0.6419420838356018,"2026-02-22T10:31:48.399850Z",19287,"Neutral/Positive","Mixed",4.855,2,"offensive language","2025-05-05T22:14:45Z","Obizeeee nimeamsha majirani venye ulikuwa unataka😅😅😅😅😅😅hizi ni mawhat😂😂😂😂😂😂😂😂😂 mmetoa wapi huyu kijanaaaa","2026-02-22T10:31:48.399850Z"
2125.0,2454,2461,"1","@MaryKalii-t2l","Angeleta izo results za kisii",0.3499029874801636,"2026-02-22T10:31:51.061421Z",19288,"Neutral/Positive","Mixed",2.462,0,"irony","2025-05-05T22:14:35Z","Angeleta izo results za kisii","2026-02-22T10:31:51.061421Z"
2126.0,2455,2462,"1","@ElsyMugambi","Obinnah hiyo show si ya hannah benta niyako face_with_tears_of_joy  face_with_tears_of_joy ako kaumbwa kanajifanya sana kafala face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy We support Sabiiiii our humble and respectufll girl red_heart  red_heart  red_heart  red_heart 

Hannah ni chokora ya Nairobi face_with_tears_of_joy  face_with_tears_of_joy ",0.3401043117046356,"2026-02-22T10:31:57.261708Z",19289,"Offensive (Non-Targeted)","Mixed",6.002,50,"offensive language","2025-05-05T22:14:29Z","Obinnah hiyo show si ya hannah benta niyako😂😂ako kaumbwa kanajifanya sana kafala😂😂😂We support Sabiiiii our humble and respectufll girl❤❤❤❤

Hannah ni chokora ya Nairobi😂😂","2026-02-22T10:31:57.261708Z"
2127.0,2456,2463,"1","@atutimaureen","Mnachukia Hanna because she is thriving in life ,,,,she has been supporting all the women samir brought in surely ,,, they all played a part !!!",0.4084607660770416,"2026-02-22T10:32:00.809317Z",19290,"Neutral/Positive","Mixed",3.336,29,"constructive criticism","2025-05-05T22:14:24Z","Mnachukia Hanna because she is thriving in life ,,,,she has been supporting all the women samir brought in surely ,,, they all played a part !!!","2026-02-22T10:32:00.809317Z"
2128.0,2457,2464,"1","@marywanjiku208","KUMBE HUKO TIKTOK NI FILTER MNAEKANGA? grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  SASA MNAKAA NYASUGUTA NA MOGAKA grinning_face_with_sweat  grinning_face_with_sweat ORIGINAL",0.3538557887077331,"2026-02-22T10:32:15.148371Z",19291,"Body Shaming","Mixed",14.101,0,"offensive language","2025-05-05T22:13:57Z","KUMBE HUKO TIKTOK NI FILTER MNAEKANGA?😅😅😅 SASA MNAKAA NYASUGUTA NA MOGAKA😅😅ORIGINAL","2026-02-22T10:32:15.148371Z"
2129.0,2458,2465,"1","@FlorenceNekesa-c9x","OBINA NI KAMA ALITAKA HAWA MADEM WAPIGANE PIA ,KWANI HANNAH SI ANGENGOJEA SIKU YAKE AKUJE INTERVIEW ,HII SIO POA face_with_rolling_eyes  face_with_rolling_eyes  face_with_rolling_eyes ",0.5426585078239441,"2026-02-22T10:32:18.895326Z",19292,"Neutral/Positive","Mixed",3.528,1,"offensive language","2025-05-05T22:13:57Z","OBINA NI KAMA ALITAKA HAWA MADEM WAPIGANE PIA ,KWANI HANNAH SI ANGENGOJEA SIKU YAKE AKUJE INTERVIEW ,HII SIO POA🙄🙄🙄","2026-02-22T10:32:18.895326Z"
2130.0,2459,2466,"1","@dorakasmama5096","Hannah amezeeka na ameisha test kabisa",0.3847361505031585,"2026-02-22T10:32:22.356950Z",19293,"Neutral/Positive","Mixed",3.269,1,"neutral or positive","2025-05-05T22:13:54Z","Hannah amezeeka na ameisha test kabisa","2026-02-22T10:32:22.356950Z"
2131.0,2460,2467,"1","@jecintamumbi7569","Obina hapa napo hujafanya poa",0.4154276251792907,"2026-02-22T10:32:25.888809Z",19294,"Neutral/Positive","Mixed",3.33,0,"neutral or positive","2025-05-05T22:13:46Z","Obina hapa napo hujafanya poa","2026-02-22T10:32:25.888809Z"
2132.0,2461,2468,"1","@allankisiangani7840","Hanaah na confidence  smiling_face_with_smiling_eyes  smiling_face_with_smiling_eyes  nimeipenda",0.4503276348114013,"2026-02-22T10:32:28.414382Z",19295,"Neutral/Positive","Mixed",2.323,59,"neutral or positive","2025-05-05T22:13:26Z","Hanaah na confidence 😊😊 nimeipenda","2026-02-22T10:32:28.414382Z"
2133.0,2462,2469,"1","@DenisKyalo-j9h","Ii ndume ikona jokes",0.6385316252708435,"2026-02-22T10:32:31.998154Z",19296,"Neutral/Positive","Mixed",3.384,1,"irony","2025-05-05T22:13:02Z","Ii ndume ikona jokes","2026-02-22T10:32:31.998154Z"
2134.0,2463,2470,"1","@chakaley_nexus","woii mbona kila monday huku lazima tu mtu atrend why face_with_raised_eyebrow ",0.4889438450336456,"2026-02-22T10:32:35.800489Z",19297,"Neutral/Positive","Mixed",3.588,0,"irony","2025-05-05T22:12:29Z","woii mbona kila monday huku lazima tu mtu atrend why🤨","2026-02-22T10:32:35.800489Z"
2135.0,2464,2471,"1","@sharonjemutai599","Hanna ulisema acha uongo",0.3506674468517303,"2026-02-22T10:32:38.861536Z",19298,"Neutral/Positive","Mixed",2.847,0,"irony","2025-05-05T22:12:26Z","Hanna ulisema acha uongo","2026-02-22T10:32:38.861536Z"
2136.0,2465,2472,"1","@Grace-d6s7y","Aliniita face_with_tears_of_joy ",0.3251230120658874,"2026-02-22T10:32:41.491572Z",19299,"Neutral/Positive","Mixed",2.421,1,"constructive criticism","2025-05-05T22:12:20Z","Aliniita😂","2026-02-22T10:32:41.491572Z"
2137.0,2466,2473,"1","@lubs590"," face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy kuna fbi face_with_tears_of_joy  face_with_tears_of_joy ",0.2813743650913238,"2026-02-22T10:32:44.244452Z",19300,"Neutral/Positive","Mixed",2.535,0,"offensive language","2025-05-05T22:11:46Z","😂😂😂😂😂😂kuna fbi😂😂","2026-02-22T10:32:44.244452Z"
2138.0,2467,2474,"1","@wanjawakariuki9079","So samir alianza kuskia something after amelala na Hannah  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.4244117438793182,"2026-02-22T10:32:49.722556Z",19301,"Neutral/Positive","Mixed",5.261,0,"neutral or positive","2025-05-05T22:11:43Z","So samir alianza kuskia something after amelala na Hannah 😂😂😂😂","2026-02-22T10:32:49.722556Z"
2139.0,2468,2475,"1","@riyalmohamud2617","So sabrina ametoka nai just to get tested face_with_tears_of_joy  face_with_tears_of_joy  aki mbilikimo na huyo jamaa wake wakona ujinga",0.305534303188324,"2026-02-22T10:32:55.856555Z",19302,"Offensive (Non-Targeted)","Mixed",5.919,2,"neutral or positive","2025-05-05T22:11:39Z","So sabrina ametoka nai just to get tested😂😂 aki mbilikimo na huyo jamaa wake wakona ujinga","2026-02-22T10:32:55.856555Z"
2140.0,2469,2476,"1","@estherwanjiru5941","Results xa oasis xiko wapi,coz Sabrina is not talking about those for agakhan hospital",0.3184104859828949,"2026-02-22T10:32:58.931040Z",19303,"Neutral/Positive","Mixed",2.868,7,"neutral or positive","2025-05-05T22:11:35Z","Results xa oasis xiko wapi,coz Sabrina is not talking about those for agakhan hospital","2026-02-22T10:32:58.931040Z"
2141.0,2470,2477,"1","@Mandela45","Obinna nae ni ngombe you will fall down bro",0.5364593267440796,"2026-02-22T10:33:05.405668Z",19304,"Cyberbullying/Harassment","Mixed",6.264,2,"offensive language","2025-05-05T22:10:57Z","Obinna nae ni ngombe you will fall down bro","2026-02-22T10:33:05.405668Z"
2142.0,2471,2478,"1","@lylyanefletcher6958","Hannah hajui Kisii men their type ni kamba and kisii ladies face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy enjoy the moment",0.5250101089477539,"2026-02-22T10:33:22.881467Z",19305,"Neutral/Positive","Mixed",5.089,5,"offensive language","2025-05-05T22:10:06Z","Hannah hajui Kisii men their type ni kamba and kisii ladies😂😂😂😂enjoy the moment","2026-02-22T10:33:22.881467Z"
