Unnamed: 0.1,author,text,likes,published_at,Unnamed: 0,clean_text,predicted_label,confidence_score
2188,@evancemasiga3687,Obina am you fan lakini apa umechomaa,0,2025-05-06T00:13:25Z,1859.0,Obina am you fan lakini apa umechomaa,neutral or positive,0.5025728344917297
2189,@rahabnjoki5040,Hannah yuko depressed guy's weeh its going crazy day by day,0,2025-05-06T00:12:52Z,1860.0,Hannah yuko depressed guy's weeh its going crazy day by day,neutral or positive,0.2755671143531799
2190,@marymwangi5546,Hannah akilii kama ya kukuu......,0,2025-05-06T00:11:13Z,1861.0,Hannah akilii kama ya kukuu......,irony,0.418151319026947
2191,@oscar-kibet,Quite uncalled for and insensitive.,0,2025-05-06T00:11:09Z,1862.0,Quite uncalled for and insensitive.,offensive language,0.421848326921463
2192,@Abigaelnyamusi-k6v,It's normal it's ok😂😂😂😂guys kwa kiss i swear nimeshy kwa hii interview since ilianza 😅😅😅 am like wait wakisii wetu akii yawah 😅😅 but Hannah walai wewe hapana 🫤🫤🫤🫤👿👿👿👿👿👿,1,2025-05-06T00:10:27Z,1863.0,It's normal it's ok face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy guys kwa kiss i swear nimeshy kwa hii interview since ilianza  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  am like wait wakisii wetu akii yawah  grinning_face_with_sweat  grinning_face_with_sweat  but Hannah walai wewe hapana  face_with_diagonal_mouth  face_with_diagonal_mouth  face_with_diagonal_mouth  face_with_diagonal_mouth  angry_face_with_horns  angry_face_with_horns  angry_face_with_horns  angry_face_with_horns  angry_face_with_horns  angry_face_with_horns ,neutral or positive,0.4504896402359009
2193,@Rosaline-k7g,Tofauti ya Hanna na mbuzi ni miaka tu😅😅😅,0,2025-05-06T00:10:26Z,1864.0,Tofauti ya Hanna na mbuzi ni miaka tu grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ,offensive language,0.4131097495555877
2194,@susannyasimi-mq7ox,Hanna anaweza piga nani surely🤣🤣🤣🤣🤣🤣,0,2025-05-06T00:09:55Z,1865.0,Hanna anaweza piga nani surely rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ,offensive language,0.3905774354934692
2195,@Sarahmutio-u6q,"I really love hanna mnamchukia bure  n bado anaendelea, she's very beautiful",52,2025-05-06T00:09:45Z,1866.0,"I really love hanna mnamchukia bure  n bado anaendelea, she's very beautiful",neutral or positive,0.3691745400428772
2196,@ashleyseche8082,Hannah bentah ❤,0,2025-05-06T00:09:27Z,1867.0,Hannah bentah  red_heart ,hate speech,0.2566792964935303
2197,@DianaNjeri-nu1bw,Sabrina is foolish just that how can you invite your boyfriend ex shhiiiiieeeez,0,2025-05-06T00:09:12Z,1868.0,Sabrina is foolish just that how can you invite your boyfriend ex shhiiiiieeeez,offensive language,0.5619755983352661
2198,@thomasMunyao-u5x,"Obina leo umeangusha show, sasa aka ka kitu benta ametoka wapi n interview si yake",1,2025-05-06T00:07:12Z,1869.0,"Obina leo umeangusha show, sasa aka ka kitu benta ametoka wapi n interview si yake",offensive language,0.3420329689979553
2199,@PKchumbaa,"Kumbavu zangu kuwatch Hannah kasuku💔..

Much love subrinah..wewe niwa 2002 lakini uko na akili kushinda shosho Hannah 😢💔",33,2025-05-06T00:06:51Z,1870.0,"Kumbavu zangu kuwatch Hannah kasuku broken_heart ..

Much love subrinah..wewe niwa 2002 lakini uko na akili kushinda shosho Hannah  crying_face  broken_heart ",offensive language,0.3749969005584717
2200,@brandynewton4032,"Sammir and Hanna are very Vulgar,they deserve eachother.But Hanna,must you shout to pass a  point??",0,2025-05-06T00:06:08Z,1871.0,"Sammir and Hanna are very Vulgar,they deserve eachother.But Hanna,must you shout to pass a  point??",offensive language,0.6527766585350037
2201,@PamelaAlema,Cyndy tu ndio dawa ya Anna benta,0,2025-05-06T00:05:41Z,1872.0,Cyndy tu ndio dawa ya Anna benta,constructive criticism,0.3713727295398712
2202,@moh4409,Culture and Sabrina is one immatured relationship ....,0,2025-05-06T00:04:53Z,1873.0,Culture and Sabrina is one immatured relationship ....,neutral or positive,0.5090276598930359
2203,@charleslwanga2803,Yaani hanna kamekauka uso vibaya😂😂😂,0,2025-05-06T00:04:52Z,1874.0,Yaani hanna kamekauka uso vibaya face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.3620895147323608
2204,@prudence3296,hii ni chang'aa 😂😂😂,0,2025-05-06T00:03:43Z,1875.0,hii ni chang'aa  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.714112401008606
2205,@EUNICEADISASEKA,Obina unafanya pia mbona uite Hannahbent Kwa Kwa show  yenye siyake😢😢😢  obina akanisinye saana😮😮,1,2025-05-06T00:01:56Z,1876.0,Obina unafanya pia mbona uite Hannahbent Kwa Kwa show  yenye siyake crying_face  crying_face  crying_face   obina akanisinye saana face_with_open_mouth  face_with_open_mouth ,offensive language,0.6005858778953552
2206,@ENGGeoff,Kaswede family,0,2025-05-06T00:01:41Z,1877.0,Kaswede family,neutral or positive,0.3164146542549133
2207,@ENGGeoff,This was pre bullshit  that  obina had to bring this here to get views 😂😂,1,2025-05-06T00:01:29Z,1878.0,This was pre bullshit  that  obina had to bring this here to get views  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.7149479985237122
2208,@faithchepkirui7533,Huyu Culture ako sawa kweli😂😂😂,0,2025-05-06T00:01:19Z,1879.0,Huyu Culture ako sawa kweli face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.7158991098403931
2209,@karimirose9424,Wee this Earth😢,0,2025-05-06T00:00:45Z,1880.0,Wee this Earth crying_face ,offensive language,0.3964536786079407
2210,@dorakasmama5096,Nimeona obina akifunga mapua😅😅😅now nimeelewa sasa,2,2025-05-06T00:00:27Z,1881.0,Nimeona obina akifunga mapua grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat now nimeelewa sasa,offensive language,0.5848056077957153
2211,@brazutv,Ooooh  na  kumbao,0,2025-05-05T23:58:07Z,1882.0,Ooooh  na  kumbao,irony,0.3929802179336548
2212,@nikitaalbert,But this was supposed to be sabrina and the guy so why let her come in angeenda turn yake sio kuingililia interview za wenyewe obinna the couple really deserves an apology,0,2025-05-05T23:55:50Z,1883.0,But this was supposed to be sabrina and the guy so why let her come in angeenda turn yake sio kuingililia interview za wenyewe obinna the couple really deserves an apology,irony,0.3602925837039947
2213,@ChrisOmwenga,Hannah ako na results za aga khan na hana results za kisii meaning anadanganya 😅😅😅ni kama alikua na hiyo kaswende,0,2025-05-05T23:55:08Z,1884.0,Hannah ako na results za aga khan na hana results za kisii meaning anadanganya  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ni kama alikua na hiyo kaswende,hate speech,0.294561505317688
2214,@BrendahOtieno-p3k,Woooi mungu aki,0,2025-05-05T23:54:16Z,1885.0,Woooi mungu aki,offensive language,0.4929399192333221
2215,@yegonbrandon,Waaah sasa hiyo mdomo imetumika kwa kulamba ni the same ilikuwa inatumiwa kwa bj enyewe wanaume tunakapitia😢😢,0,2025-05-05T23:53:21Z,1886.0,Waaah sasa hiyo mdomo imetumika kwa kulamba ni the same ilikuwa inatumiwa kwa bj enyewe wanaume tunakapitia crying_face  crying_face ,offensive language,0.8173117637634277
2216,@paulinemawia2852,Nimetoka TikTok karibu nivunjike miguu kuja kuona kaswende family,0,2025-05-05T23:52:24Z,1887.0,Nimetoka TikTok karibu nivunjike miguu kuja kuona kaswende family,neutral or positive,0.3127877414226532
2217,@FunnyDalmatianPuppies-qd9mj,Obinna unaloose focus😏sasa hizi ni mawhat unatuletea kwa show😔this is very shameful,0,2025-05-05T23:51:22Z,1888.0,Obinna unaloose focus smirking_face sasa hizi ni mawhat unatuletea kwa show pensive_face this is very shameful,offensive language,0.6661337614059448
2218,@lydiahkerubo2546,Nancy ni homie kwao ushago ni nyangusu😢😂😂😂,1,2025-05-05T23:50:42Z,1889.0,Nancy ni homie kwao ushago ni nyangusu crying_face  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.3031891584396362
2219,@mariaepisodes8982,Ladies plz this is vry shameful 😂,0,2025-05-05T23:49:35Z,1890.0,Ladies plz this is vry shameful  face_with_tears_of_joy ,offensive language,0.4972610175609588
2220,@ZacariaSaid-b2d,Obinna this is unprofessional. You don’t do that to someone you invited. Hannah was not supposed to be there and she should respect the interview,0,2025-05-05T23:49:13Z,1891.0,Obinna this is unprofessional. You don’t do that to someone you invited. Hannah was not supposed to be there and she should respect the interview,offensive language,0.799333393573761
2221,@felixkiptoo421,I am so surprised with this generation full of self gratification.  People pursuing sensualities of life. God will judge us harshly if we don't turn away for this ways and repent!,0,2025-05-05T23:47:57Z,1892.0,I am so surprised with this generation full of self gratification.  People pursuing sensualities of life. God will judge us harshly if we don't turn away for this ways and repent!,irony,0.3590494096279144
2222,@firespace_1,"I have been a big fan of this show,,, but... Its no more intresting. This wasn't good at all.",0,2025-05-05T23:47:57Z,1893.0,"I have been a big fan of this show,,, but... Its no more intresting. This wasn't good at all.",neutral or positive,0.399404376745224
2223,@DeborahNjeri-m2l,Kwani si mkienda hosi na ukuwe na infections kama kuna mtu mnaishi na yeye mnapewa nyote huyo mbilikimo akubali😂😂,1,2025-05-05T23:47:07Z,1894.0,Kwani si mkienda hosi na ukuwe na infections kama kuna mtu mnaishi na yeye mnapewa nyote huyo mbilikimo akubali face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.5653823018074036
2224,@nancywamuyu6978,Hannah hua unajiabisha kila siku juu ya mwanaume ady unaeda interview yenye hayuko invited to loow of you,0,2025-05-05T23:47:07Z,1895.0,Hannah hua unajiabisha kila siku juu ya mwanaume ady unaeda interview yenye hayuko invited to loow of you,offensive language,0.4124926924705505
2225,@HumphreyOdhiambo-t6u,Show us the results for oasis Achana na za Aga Kan,0,2025-05-05T23:46:48Z,1896.0,Show us the results for oasis Achana na za Aga Kan,neutral or positive,0.3255735337734222
2226,@KennyRono-z1v,Hapo kwa Hanah benta imekua za ufala sasa,0,2025-05-05T23:46:29Z,1897.0,Hapo kwa Hanah benta imekua za ufala sasa,irony,0.4763418436050415
2227,@periswanja5639,This is soo wrong Obina,0,2025-05-05T23:45:23Z,1898.0,This is soo wrong Obina,offensive language,0.5370613932609558
2228,@PKchumbaa,"Takataka Hannah..
Mimi naona Sabrina ako sawa..mbilikimo shosho akwende huko na samir",3,2025-05-05T23:44:02Z,1899.0,"Takataka Hannah..
Mimi naona Sabrina ako sawa..mbilikimo shosho akwende huko na samir",neutral or positive,0.7465649247169495
2229,@Chrispo-l9u,"Sammir anatetea hanna ,huyu Dem ni taka taka,anaongea mbaya hadi kuhusu baba T",0,2025-05-05T23:42:50Z,1900.0,"Sammir anatetea hanna ,huyu Dem ni taka taka,anaongea mbaya hadi kuhusu baba T",offensive language,0.5381264090538025
2230,@millicentakothakoth973,Anadanganya ety ajawai mwongelelea alisema rent Sabrina ni 13000k iyo Ni madharau,0,2025-05-05T23:42:36Z,1901.0,Anadanganya ety ajawai mwongelelea alisema rent Sabrina ni 13000k iyo Ni madharau,offensive language,0.3023476600646972
2231,@macizolo,Sasa captain ndio nani ??,0,2025-05-05T23:42:35Z,1902.0,Sasa captain ndio nani ??,neutral or positive,0.3026570677757263
2232,@WilhardSaisi,The same way you did to ofweneke  you walked out BT even if ofweneke did wrong you should have finish the show,0,2025-05-05T23:42:27Z,1903.0,The same way you did to ofweneke  you walked out BT even if ofweneke did wrong you should have finish the show,offensive language,0.3672946691513061
2233,@cliffordKiptoo-x4q,So hanna ni pedi wa kaswende,2,2025-05-05T23:41:50Z,1904.0,So hanna ni pedi wa kaswende,neutral or positive,0.4680613577365875
2234,@nelvinajiambo1335,Tunataka results za oasis kisii  period,22,2025-05-05T23:40:49Z,1905.0,Tunataka results za oasis kisii  period,neutral or positive,0.3504820168018341
2235,@PresenterSamtv,Hannah benta amewai nichoma Ako na kaswende,1,2025-05-05T23:40:30Z,1906.0,Hannah benta amewai nichoma Ako na kaswende,neutral or positive,0.6069849729537964
2236,@agnesmutindi-v4d,Hannah ni fyetu akili ilienda mteja kitambo..,0,2025-05-05T23:40:08Z,1907.0,Hannah ni fyetu akili ilienda mteja kitambo..,neutral or positive,0.348581999540329
2237,@Muthoni_Lilian,😂😂😂naona mmejam tu sana...be entertained hii ni kipindi tu,3,2025-05-05T23:39:49Z,1908.0, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy naona mmejam tu sana...be entertained hii ni kipindi tu,irony,0.3232609927654266
2238,@tracybosby4330,"Aibuuu, nothing is right here foul language zero manners",0,2025-05-05T23:38:10Z,1909.0,"Aibuuu, nothing is right here foul language zero manners",offensive language,0.5580639243125916
2239,@Thejubris,Captain alikula hio kitu bila CD Hannah akinyesha hapo ndo alitoa infection... Some men do react on that!!,0,2025-05-05T23:37:56Z,1910.0,Captain alikula hio kitu bila CD Hannah akinyesha hapo ndo alitoa infection... Some men do react on that!!,neutral or positive,0.3187948167324066
2240,@Rigan-kk8mk,"Hannah na umalaya jameni,,, Sabrina is right anyway obinna umekosea kuruhusu Hannah kwa interview ya wenyewe",1,2025-05-05T23:37:16Z,1911.0,"Hannah na umalaya jameni,,, Sabrina is right anyway obinna umekosea kuruhusu Hannah kwa interview ya wenyewe",offensive language,0.4528356492519378
2241,@Aviator428,Culture you will go down  achana na relationship.,0,2025-05-05T23:37:01Z,1912.0,Culture you will go down  achana na relationship.,neutral or positive,0.3989819586277008
2242,@kudate_1,"Huyu Hannah hata haoni aibu,, much love to culture and his girlfriend Sabrina❤️",10,2025-05-05T23:36:43Z,1913.0,"Huyu Hannah hata haoni aibu,, much love to culture and his girlfriend Sabrina red_heart ",neutral or positive,0.2558312714099884
2243,@LilisLiliannah,Sipendi huyu mbilikimo...nkt,0,2025-05-05T23:36:39Z,1914.0,Sipendi huyu mbilikimo...nkt,neutral or positive,0.3818936049938202
2244,@sylviahsly1050,Description ati culture and hanna😂😂😂 instead of Sabrina,0,2025-05-05T23:35:47Z,1915.0,Description ati culture and hanna face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  instead of Sabrina,neutral or positive,0.3639877736568451
2245,@Gore_M1,Sammir alisema Hannah ndio alikua na kaswende,0,2025-05-05T23:35:34Z,1916.0,Sammir alisema Hannah ndio alikua na kaswende,neutral or positive,0.2807077765464782
2246,@gladkamau3551,Wacha nitafute pesa heri niolewe nikiwa na 50year but i have my on money  than kutumiwa na wanaume hivi  .wasichana  i think hii ni movie  juu wee mwanaume mmoja wasichana wawili  at the same time eeèe,0,2025-05-05T23:35:13Z,1917.0,Wacha nitafute pesa heri niolewe nikiwa na 50year but i have my on money  than kutumiwa na wanaume hivi  .wasichana  i think hii ni movie  juu wee mwanaume mmoja wasichana wawili  at the same time eeèe,irony,0.4209319651126861
2247,@cynthianasimiyu1147,Mko sure huyo boy wa Sabrina ako normal?,0,2025-05-05T23:35:04Z,1918.0,Mko sure huyo boy wa Sabrina ako normal?,neutral or positive,0.4603168666362762
2248,@judychero5567,"1st Obbina is so unprofessional coz wtf is he doing to those couple? I am happy that they walked away, 2nd we can all tell that Hanna benta is the problem, the other chic is calm..smh",1,2025-05-05T23:33:54Z,1919.0,"1st Obbina is so unprofessional coz wtf is he doing to those couple? I am happy that they walked away, 2nd we can all tell that Hanna benta is the problem, the other chic is calm..smh",offensive language,0.4524803757667541
